_id,County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,AB 1882 Notice,Latitude,Longitude,Count
2228,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03003,Eisenhower Wing (South) - Structurally connected to BLD-03004,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=70HIS&capID2=00000&capID3=00040&agencyCode=OSHPD,39,3,1967 Uniform Building Code (UBC),1967,1973,,33.7646523,-116.4055557,1
2229,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03004,Eisenhower Wing (Center),OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=70HIS&capID2=00000&capID3=00041&agencyCode=OSHPD,39,3,1967 Uniform Building Code (UBC),1967,1973,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7646523,-116.4055557,1
2230,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03005,Sinn Wing - Part B (Amb. Canopy),OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00070&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,1991,,33.7646523,-116.4055557,1
2231,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03006,Sinn Wing - Part C,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00071&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1991,,33.7646523,-116.4055557,1
2232,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03007,Sinn Wing - Part D,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00072&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1991,,33.7646523,-116.4055557,1
2233,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03008,Sinn Wing - Part E,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00073&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1991,,33.7646523,-116.4055557,1
2234,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03009,Sinn Wing - Part F,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00074&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1991,,33.7646523,-116.4055557,1
2235,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03540,(CP) Central Plant,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=03HIS&capID2=00000&capID3=00037&agencyCode=OSHPD,24,1,1998 California Building Code (CBC),1998,2003,,33.7646523,-116.4055557,1
2236,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03541,Annenberg Pavilion,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00442&agencyCode=OSHPD,69,4,2001 California Building Code (CBC),2001,2012,,33.7646523,-116.4055557,1
2237,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-03830,12 KV Switch Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=03HIS&capID2=00000&capID3=00042&agencyCode=OSHPD,12,1,1998 California Building Code (CBC),1998,2003,,33.7646523,-116.4055557,1
2238,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-05500,Delivery Dock,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00BCT&agencyCode=OSHPD,18,1,1967 Uniform Building Code (UBC),1967,1973,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7646523,-116.4055557,1
2239,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-05647,ED / Renker Pavilion,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=007FJ&agencyCode=OSHPD,13,1,2001 California Building Code (CBC),2001,2010,,33.7646523,-116.4055557,1
2240,33 - Riverside,12662,Eisenhower Medical Center,Rancho Mirage,BLD-06760,Bulk Medical Gas Yard,OSHPD 1-Equipment Yard,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=004RO&agencyCode=OSHPD,,,1992 California Building Code (CBC),1992,1996,,33.7646523,-116.4055557,1
2241,33 - Riverside,18213,Encompass Health Rehabilitation Hospital of Murrieta,Murrieta,BLD-05790,Rehabilitation Hospital,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=007F7&agencyCode=OSHPD,29.17,2,2013 California Building Code (CBC),2013,2020,Earthquake Resilient,33.6073,-117.1627,1
2242,33 - Riverside,18213,Encompass Health Rehabilitation Hospital of Murrieta,Murrieta,BLD-06553,Admin,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=0098A&agencyCode=OSHPD,29.21,2,2013 California Building Code (CBC),2013,2020,Earthquake Resilient,33.6073,-117.1627,1
2243,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01405,Pre 1980 Emergency - Structurally connected to BLD-01406,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=42HIS&capID2=00000&capID3=00003&agencyCode=OSHPD,,1,1940 Uniform Building Code (UBC),1940,1942,,33.7503204,-116.9600372,1
2244,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01406,Tower I,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=65HIS&capID2=00000&capID3=00024&agencyCode=OSHPD,48.5,4,1940 Uniform Building Code (UBC),1940,1942,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7503204,-116.9600372,1
2245,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01407,1965 Mechanical Room - Structurally connected to BLD-01406,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=65HIS&capID2=00000&capID3=00025&agencyCode=OSHPD,,1,1961 Uniform Building Code (UBC),1961,1968,,33.7503204,-116.9600372,1
2246,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01408,1948 Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=48HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,10.75,1,1946 Uniform Building Code (UBC),1946,1948,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7503204,-116.9600372,1
2247,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01409,North Wing and Annex,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=56HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,10.25,1,1955 Uniform Building Code (UBC),1955,1956,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7503204,-116.9600372,1
2248,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01410,Obstetrics I - Structurally connected to BLD-01409,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=63HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,,1,1961 Uniform Building Code (UBC),1961,1963,,33.7503204,-116.9600372,1
2249,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01411,1965 NW Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=65HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,15,1,1961 Uniform Building Code (UBC),1961,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7503204,-116.9600372,1
2250,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01412,Behavioral Health,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00040&agencyCode=OSHPD,15,1,1967 Uniform Building Code (UBC),1967,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7503204,-116.9600372,1
2251,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01413,Obstetrics II,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=75HIS&capID2=00000&capID3=00031&agencyCode=OSHPD,11.61,1,1973 California Building Code (CBC),1973,1977,,33.7503204,-116.9600372,1
2252,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01414,Tower II Lower Levels - Structurally connected to BLD-01415,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,,3,1973 California Building Code (CBC),1973,1986,,33.7503204,-116.9600372,1
2253,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01415,Tower II Upper Levels,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=85HIS&capID2=00000&capID3=00020&agencyCode=OSHPD,101.5,7,1973 California Building Code (CBC),1973,1986,,33.7503204,-116.9600372,1
2254,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01416,1980 Entrance - Structurally connected to BLD-01417,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00516&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1986,,33.7503204,-116.9600372,1
2255,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01417,Main Lobby and Entrance,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00517&agencyCode=OSHPD,19.75,1,1961 Uniform Building Code (UBC),1961,1968,,33.7503204,-116.9600372,1
2256,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-01418,Area A,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00518&agencyCode=OSHPD,12,1,1976 California Building Code (CBC),1976,1986,,33.7503204,-116.9600372,1
2257,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-02857,Area B,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00539&agencyCode=OSHPD,19.02,1,1976 California Building Code (CBC),1976,1986,,33.7503204,-116.9600372,1
2258,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-02858,Area C - Structurally connected to BLD-02857,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00540&agencyCode=OSHPD,12.5,1,1976 California Building Code (CBC),1976,1986,,33.7503204,-116.9600372,1
2259,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-05649,Emergency Department Addition,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=007T1&agencyCode=OSHPD,13.63,1,1998 California Building Code (CBC),1998,2008,,33.7503204,-116.9600372,1
2260,33 - Riverside,10541,Hemet Global Medical Center,Hemet,BLD-06156,Canopy,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=16CAP&capID2=00000&capID3=00AC9&agencyCode=OSHPD,12,1,1976 California Building Code (CBC),1976,1986,,33.7503204,-116.9600372,1
2261,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-01370,Original Hospital Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=66HIS&capID2=00000&capID3=00018&agencyCode=OSHPD,14,1,1964 Uniform Building Code (UBC),1964,1966,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7061195,-116.2371445,1
2262,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-01371,Central Plant,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=66HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,14,1,1964 Uniform Building Code (UBC),1964,1966,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.7061195,-116.2371445,1
2263,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-01372,Central Plant Addition,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=83HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1983,,33.7061195,-116.2371445,1
2264,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-01373,North Wing/E.R. Expansion,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=83HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,14,1,1979 California Building Code (CBC),1979,1983,,33.7061195,-116.2371445,1
2265,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-01374,West/South Wing,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=83HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1983,,33.7061195,-116.2371445,1
2266,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-01375,ICU - MED / Surgery Addition,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=03HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,,2,1995 California Building Code (CBC),1995,2002,,33.7061195,-116.2371445,1
2267,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-03261,Admitting Building / Hospital Front Entrance,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00274&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,,33.7061195,-116.2371445,1
2268,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-03525,Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00048&agencyCode=OSHPD,,1,1995 California Building Code (CBC),1995,2001,,33.7061195,-116.2371445,1
2269,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-06500,MRI,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=005F5&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,,33.7061195,-116.2371445,1
2270,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-06583,Emergency Department Addition,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00BWZ&agencyCode=OSHPD,,1,2016 California Building Code (CBC),2016,,,33.7061195,-116.2371445,1
2271,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-06584,Chiller Building,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00BX0&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,,33.7061195,-116.2371445,1
2272,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-06585,Pump House,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00BX1&agencyCode=OSHPD,,1,2016 California Building Code (CBC),2016,,,33.7061195,-116.2371445,1
2273,33 - Riverside,10545,John F. Kennedy Memorial Hospital,Indio,BLD-06587,CT#2 Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00C0F&agencyCode=OSHPD,13.33,1,2016 California Building Code (CBC),2016,2023,,33.7061195,-116.2371445,1
2274,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-00285,Patient Tower,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00003&agencyCode=OSHPD,,4,1985 California Building Code (CBC),1985,1992,,33.8974037,-117.1860275,1
2275,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-02918,Stair and Elevator Tower,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00066&agencyCode=OSHPD,,4,1985 California Building Code (CBC),1985,1992,,33.8974037,-117.1860275,1
2276,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-02919,Central Plant,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00067&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,1992,,33.8974037,-117.1860275,1
2277,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-02920,Hospital Building,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00068&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,1992,,33.8974037,-117.1860275,1
2278,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-02921,Waiting Room Addition,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=97HIS&capID2=00000&capID3=00034&agencyCode=OSHPD,,1,1995 California Building Code (CBC),1995,1997,,33.8974037,-117.1860275,1
2279,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-05418,Bulk Oxygen Tank,OSHPD 1-Equipment Yard,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00490&agencyCode=OSHPD,,,1985 California Building Code (CBC),1985,1992,,33.8974037,-117.1860275,1
2280,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-05732,Emergency Department Expansion,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=001WB&agencyCode=OSHPD,15.45,1,2010 California Building Code (CBC),2010,2016,,33.8974037,-117.1860275,1
2281,33 - Riverside,16325,Kaiser Foundation Hospital - Moreno Valley,Moreno Valley,BLD-06545,Diagnostic and Treatment Addition,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=008UO&agencyCode=OSHPD,21,2,2016 California Building Code (CBC),2016,2023,,33.8974037,-117.1860275,1
